object_id,district,rc_area,timeperiod,total_tender_awarded_value,erosion_tenders_awarded_value,SOPD_tenders_awarded_value,SDRF_sanctions_awarded_value,SDRF_tenders_awarded_value,RIDF_tenders_awarded_value,LTIF_tenders_awarded_value,CIDF_tenders_awarded_value,Preparedness Measures_tenders_awarded_value,Immediate Measures_tenders_awarded_value,Others_tenders_awarded_value,Repair and Restoration_tenders_awarded_value,Total_Animal_Washed_Away,Total_Animal_Affected,Population_affected_Total,Crop_Area,Male_Camp,Female_Camp,Children_Camp,Total_House_Fully_Damaged,Human_Live_Lost,Human_Live_Lost_Children,Human_Live_Lost_Female,Human_Live_Lost_Male,Embankments affected,Roads,Bridge,Embankment breached,max_rain,mean_rain,sum_rain,mean_ndvi,mean_ndbi,count,inundation_pct,inundation_intensity_mean,inundation_intensity_mean_nonzero,inundation_intensity_sum,riverlevel_mean,riverlevel_min,riverlevel_max,total_expenditure_value,SDRF_expenditure_value,Immediate Measures_expenditure_value,Others_expenditure_value,Repair and Restoration_expenditure_value,Relief Camps,Relief Centers,Relief Inmates,Relief_Camp_inmates,mean_sex_ratio,sum_aged_population,sum_young_population,sum_population,water,trees,flooded_vegetation,crops,built_area,bare_ground,clouds,rangeland,schools_count,health_centres_count,rail_length,rail_count,road_length,mean_cn,elevation_mean,slope_mean,revenue_ci,dtname,dtcode11,net_sown_area_in_hac,avg_electricity,avg_tele,rc_piped_hhds_pct,rc_nosanitation_hhds_pct,total_hhd,distance_from_river,drainage_density,date,population_density,affected_population,kits_required,year,month,time_index,is_monsoon,rain_lag_1,rain_lag_2,rain_lag_3,rain_rolling_3,rain_rolling_6,affected_lag_1,affected_lag_2,affected_lag_3,affected_rolling_3,affected_rolling_6,kits_lag_1,kits_lag_2,kits_lag_3,kits_rolling_3,kits_rolling_6,latitude,longitude,forecast_scenario
18-316-00185,CACHAR,838,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2739876162195205,1.163198615286175,871.2357628493451,0.5654519066333064,-0.1251462226899563,0.0,0.22688704309800295,0.07263856315706499,0.0,164305.195,16.17541638888889,11.542,21.456000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9390656964465376,49578.4040000001,76635.77599999995,771952.9749999996,6.566372607692928,0.0,0.49384786465007047,33.187558829040924,16.7265873706002,0.10454486617707988,0.0,0.0,1064,71,42280.08533136024,18.0,394328.9813114788,79.7125716211662,67.9120632304567,86.56242532246621,0.0,CACHAR,0.0,20596.63,10.138569340980508,3.0,8.527036829498758,10.348587030566726,182028.0,3479.87311656044,0.000509,2026-06-01,921.1849343675414,0.0,0,2026,6,66,1,0.4437308958422835,0.3845418382763902,0.3981925522729486,0.6638237831349496,0.39827731694629964,3038.0,0.0,0.0,1012.6666666666666,506.3333333333333,608.0,0.0,0.0,202.66666666666666,101.33333333333333,24.83,92.79,Historical P90 same-month stress scenario for June 2026
18-316-00186,CACHAR,447,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2739876162195205,1.1334280077744976,448.8374910787011,0.6682505023941373,-0.1637124243506186,0.0,0.05520990806058068,0.014104938501959161,0.0,15714.495000000003,18.898972222222223,16.682,22.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9391215991269476,11548.910000000147,17919.640000000014,192259.84999999963,0.7787042512003645,0.0,0.07842447757926282,13.96250679442992,8.591857350843798,0.12258723332260633,0.0,0.0,200,9,5523.064907875641,4.0,99303.7015409142,73.6592686002522,285.73586808394657,88.97828654492595,0.0,CACHAR,0.0,8280.25,11.475855130784709,2.0,17.466564090424903,24.905314238371403,33796.0,3511.53941428472,0.000375,2026-06-01,430.11152125279557,0.0,0,2026,6,66,1,0.4617930884163488,0.2826787722619645,0.3204770247542384,0.6259666228176036,0.36639614886784155,550.0,0.0,0.0,183.33333333333334,91.66666666666667,110.0,0.0,0.0,36.666666666666664,18.333333333333332,24.83,92.79,Historical P90 same-month stress scenario for June 2026
18-316-00187,CACHAR,1000,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2653737880182265,1.1234639301877827,999.8828978671265,0.6486759660837923,-0.1340194993112728,0.0,0.10510444981725142,0.024994258261676183,0.0,72789.37500000001,21.041689341025446,15.040000000000001,27.624000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9392248577030128,21231.02000000002,32996.26600000006,386126.7499999991,1.79115519867614,0.0,0.1593202369603532,21.88531164605938,7.107657062796845,0.00482152335612588,0.0,0.0,699,38,0.0,0.0,168145.0206440405,73.842763381238,112.96048315573933,88.19801625083146,0.0,CACHAR,0.0,13611.22,7.029768027202652,2.0,1.763090066433524,9.741163373225715,82639.0,2910.85311860086,0.000456,2026-06-01,386.1267499999991,0.0,0,2026,6,66,1,0.3180879425475303,0.2148763480680913,0.2186523619135042,0.5521427402678014,0.3125134304528181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.83,92.79,Historical P90 same-month stress scenario for June 2026
18-316-00188,CACHAR,754,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2739876162195205,0.9938260492849631,677.7893656123448,0.6330749858040461,-0.1162406391734301,0.0,0.12510525279752155,0.033428961129417366,0.0,63095.365000000005,19.91365861482575,14.978,25.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.941774462155764,24097.84400000004,36946.32400000002,510834.5625,2.0576296567238277,0.0,0.04954843843310024,27.85078503221054,9.892329681047947,0.04940618991344448,0.0,0.0,680,37,30141.405788649696,8.0,155735.22845388151,76.1307439006137,60.14279033531996,87.72934758129777,0.0,CACHAR,0.0,19055.47,10.568346451988708,2.0,4.285179454244022,21.17070482278613,66953.0,2606.61950955364,0.000504,2026-06-01,677.4994197612732,0.0,0,2026,6,66,1,0.3966683699474307,0.2393842409290133,0.2286583060898618,0.543292886720469,0.30975616104187814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.83,92.79,Historical P90 same-month stress scenario for June 2026
18-317-00189,KARIMGANJ,178,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5317458312988284,1.3688175839793915,212.16672551680568,0.5393306223068864,-0.11235982967263138,0.0,0.39841804140975723,0.17149086967930274,0.0,78298.66500000001,15.928590773410114,13.006,17.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9472068588039246,21680.78199999989,38934.20400000003,351744.8562500002,4.448416203501759,0.0,0.06327437144077497,49.3852404782209,29.37755028582604,0.0003029652030693001,0.0,0.0,550,14,26535.119138086364,13.0,147536.55724252717,78.7320634920635,19.313228817233743,84.89111613153511,0.0,KARIMGANJ,0.0,19088.92,12.672539817264964,3.0,12.702058415297817,10.864929851715017,100145.0,1479.77609331319,0.000641,2026-06-01,1976.094698033709,0.0,0,2026,6,66,1,0.6709443384968081,0.5062210008210136,0.4734117884773785,0.8486609744324043,0.5032366673183256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.87,92.35,Historical P90 same-month stress scenario for June 2026
18-317-00190,KARIMGANJ,134,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4305776013422014,1.4305776013422014,173.09988976240638,0.5333361698785086,-0.12841772183559802,0.0,0.3561691066861794,0.14963959130353638,0.0,60940.12500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9422755918467248,10484.554000000004,18671.288,175464.4249999998,6.185789685726866,0.0,0.020007134329334098,46.43651537943478,23.156576409594642,0.023279112366063143,0.0,0.0,370,13,18259.35645453748,7.0,88712.9908371907,80.8443791946309,24.290641586627206,85.15875955480509,0.0,KARIMGANJ,0.0,9260.16,12.155445942602672,2.0,6.8337404131618005,10.62306098466106,32336.0,3052.28047687099,0.000539,2026-06-01,1309.4360074626852,0.0,0,2026,6,66,1,0.5200111448287964,0.521590646582842,0.5159989890784026,0.8240597975846132,0.49802973030537373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.87,92.35,Historical P90 same-month stress scenario for June 2026
18-317-00191,KARIMGANJ,280,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4305776013422014,1.360432824154628,338.74777321450233,0.5398538710976997,-0.12130988708314146,0.0,0.37879658166331787,0.15122399177831583,0.0,120420.245,12.854319444444442,9.854,17.067999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9422165565602766,16873.017999999924,30044.81599999999,274880.22812499944,3.236988405110414,0.0,0.09782854726717789,48.41781690643728,22.4789383460974,0.0,0.0,0.0,700,11,21846.427547922165,7.0,92778.97643270282,78.7902379991932,26.13991676389155,86.28612557391703,0.0,KARIMGANJ,0.0,2406.05595,8.879485406003596,2.0,2.945188822797068,13.4318301286485,36145.0,2729.69340058909,0.000574,2026-06-01,981.7151004464266,0.0,0,2026,6,66,1,0.5983893119966649,0.5176301482776322,0.4973222215178861,0.8254840948096417,0.49562908432446845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.87,92.35,Historical P90 same-month stress scenario for June 2026
18-317-00192,KARIMGANJ,672,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4305776013422014,1.0537925250985227,632.2755150591136,0.6983619097624566,-0.13815909980904933,0.0,0.06756888745527773,0.01494148126666918,0.0,30347.029999999995,19.044736111111114,17.946,21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9421901110578416,25613.287999999942,43925.348,298513.5437500002,1.543978562379328,0.0,2.01013724729187,18.01176133681202,12.1990808543846,0.0,0.0,0.0,732,28,29666.75367596849,11.0,169559.92247737994,74.7838929563242,54.95511552676857,88.38499377531433,0.0,KARIMGANJ,0.0,2598.57,7.611702889897301,3.0,3.10007165034631,17.0121805588727,41870.0,3729.08231744492,0.000469,2026-06-01,444.2165829613098,0.0,0,2026,6,66,1,0.7392898213980943,0.4647388039536972,0.4034059518308739,0.7526070501501048,0.44353785038019805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.87,92.35,Historical P90 same-month stress scenario for June 2026
18-317-00193,KARIMGANJ,575,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4305776013422014,1.1655984434918627,592.1240092938663,0.5666085599083701,-0.10570464103943704,0.0,0.15529320233584784,0.05044808240905068,0.0,85232.99500000001,15.919097222222224,14.724,19.182000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9419205653803068,22852.06199999992,40778.96999999997,367763.10624999925,3.768966890530068,0.0,0.07291852383404131,34.01225725838868,13.29121807109432,0.00041505155903194145,0.0,0.0,836,30,21431.094007790547,7.0,116991.0160558433,80.7321428571429,53.856623658018144,86.67646804413457,0.0,KARIMGANJ,0.0,9473.47,7.530012044235191,2.0,2.2533669112011387,19.30362421986204,45665.0,9310.75802805318,0.000442,2026-06-01,639.588010869564,0.0,0,2026,6,66,1,0.4073147020780664,0.475561883766867,0.4588730408546903,0.682825009778932,0.4178913450319144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.87,92.35,Historical P90 same-month stress scenario for June 2026
18-318-00194,HAILAKANDI,156,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4305776013422014,1.3765732865664213,188.59054025959972,0.49529729962305885,-0.11296375045976295,0.0,0.5091944146619982,0.18293573984343092,0.0,71232.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9288086751873176,4585.13400000002,8875.543999999994,129903.9765625,4.331092052818672,0.0,0.01677639510372236,56.75208560262308,13.515390211249521,0.05306995688110408,0.0,0.0,654,15,21579.537117522097,9.0,109055.34706109864,79.7098520389751,26.112005372509618,85.62936451332455,0.0,HAILAKANDI,0.0,7136.27,9.869985833581866,2.0,6.620936474798688,13.87936176558306,26824.0,3725.19848803828,0.00053,2026-06-01,832.7177984775641,0.0,0,2026,6,66,1,0.4962186604149149,0.4921787144479526,0.4878737039678506,0.7883235538097629,0.4754740608995232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.68,92.56,Historical P90 same-month stress scenario for June 2026
18-318-00195,HAILAKANDI,161,2026_06,12221266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12221266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4305776013422014,1.383581105997398,200.61926036962274,0.557053449677258,-0.11839870141955697,0.0,0.3272226327953048,0.10080304396989104,0.0,40365.325,16.331234722222224,13.558,20.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9273689231958072,6757.646000000066,13250.881999999983,180941.1625000001,2.313760056371506,0.0,0.9249481044150728,48.50700847545746,18.64739460909104,0.015181676093696703,0.0,0.0,710,16,8013.300649829857,3.0,107050.41916372252,76.0724029380902,28.078324677229304,86.44562331534684,0.0,HAILAKANDI,0.0,8114.92,10.76488741182854,2.0,2.652156809549647,17.696735395189002,44232.0,4360.47435894094,0.000521,2026-06-01,1123.8581521739136,0.0,0,2026,6,66,1,0.4993060699168977,0.4959953263311551,0.4915233553025229,0.7929608340818168,0.47840097625799566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.68,92.56,Historical P90 same-month stress scenario for June 2026
18-318-00196,HAILAKANDI,270,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4305776013422014,1.1883336369395652,287.5767401393748,0.5869229486882314,-0.1008542421270772,0.0,0.17634174674298278,0.03865648693933466,0.0,28645.160000000003,17.090477777777778,13.75,22.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9273505415873596,11002.170000000042,21477.839999999967,277741.87812500075,2.780283670045572,0.0,1.2733554110961212,37.48867807036588,17.14693992371156,2.3587353404598723e-05,0.0,0.0,791,20,19870.8449620962,5.0,127437.78095439068,75.6313036200042,40.18414136263099,87.43514090095745,0.0,HAILAKANDI,0.0,9511.68,9.910639768226885,2.0,2.2282680806953192,27.38697870983175,37623.0,4495.0141887507,0.000523,2026-06-01,1028.6736226851879,0.0,0,2026,6,66,1,0.3679839803487309,0.4414579442752787,0.4253890701478917,0.6659251871878583,0.403860771951911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.68,92.56,Historical P90 same-month stress scenario for June 2026
18-318-00197,HAILAKANDI,742,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2074528364038468,1.1047243248402983,728.0133300697565,0.6500510828509946,-0.1053639435706124,0.0,0.0226075561591156,0.00337574742019478,0.0,7560.675,21.834116666666667,18.274,29.048000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.927737691585812,10890.86400000006,20972.23800000001,216785.875,1.673569786574566,0.0,0.26954697448598164,12.89613753606714,6.615705833360902,0.0030353421131673803,0.0,0.0,861,36,40817.76265837361,11.0,140387.1618302758,74.7053114252961,94.32796189340232,89.06331403722854,0.0,HAILAKANDI,0.0,10524.34,7.395735925050346,2.0,4.537255932054986,18.084230802906927,57105.0,4761.21283361425,0.000436,2026-06-01,292.16425202156336,0.0,0,2026,6,66,1,0.4227751332453965,0.3987343864699416,0.4185811672938612,0.6420779481852122,0.3908025019749162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.68,92.56,Historical P90 same-month stress scenario for June 2026
18-319-00198,BONGAIGAON,189,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2233473300647737,2.172128546707685,375.7782385804295,0.6147520536534926,-0.06412933240970742,0.0,0.030872286381270583,0.0065928869214607,0.0,3796.3100000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9487280552105772,3308.435999999987,5725.684000000001,151829.09375,0.936937143276076,0.0,0.06529660555176495,28.9525505912621,31.64779952920112,0.138766779704883,0.0,0.0,182,13,26593.88465762066,19.0,95997.9525911384,77.4230656075316,76.42407571448553,88.15785436066102,0.0,BONGAIGAON,0.0,6749.55,10.414518978858222,3.0,3.16274873575824,10.081060744531772,32826.0,3716.00695664828,0.000523,2026-06-01,803.3285383597884,0.0,0,2026,6,66,1,0.4728254912766073,0.4040605995561346,0.5155806388425,1.0163382125134757,0.5940992127304878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.48,90.56,Historical P90 same-month stress scenario for June 2026
18-319-00199,BONGAIGAON,297,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2927789286017424,1.9368653070996478,511.332441074307,0.23186263583727462,0.0604317320717705,0.0,0.0272134606244024,0.00495533945199848,0.0,4514.2300000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9477610738636398,5774.633999999962,10326.170000000006,139130.85468750028,25.01518281099862,0.0,0.39236159039766383,21.7586505274637,16.819813430836938,15.49291262163822,0.0,0.0,241,17,23304.10901805771,44.0,113425.56262015318,130.993043805227,54.15779904875792,76.48069649533848,0.0,BONGAIGAON,0.0,7960.97,8.033605332004484,2.0,0.5499651177276691,19.084552136539177,32108.0,1675.04062178116,0.000563,2026-06-01,468.45405618686965,0.0,0,2026,6,66,1,0.4192580495370157,0.4369214037901862,0.4918922203771996,0.9310149201422829,0.5474894968006749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.48,90.56,Historical P90 same-month stress scenario for June 2026
18-319-00200,BONGAIGAON,348,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2927789286017424,2.0849682956004068,650.5101082273269,0.5000604964090836,-0.06877873637395596,0.0,0.18346234524431304,0.039980828720629996,0.0,42637.115000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9476405443493622,22136.83799999999,39486.30999999994,346919.36250000075,6.551883253420006,0.0,0.00903932939215404,45.38018169511828,32.4849556832086,4.686325476990812,0.0,0.0,635,35,17507.401636623392,11.0,197367.01496882385,86.4476007061467,44.42816042150507,86.15188510289207,0.0,BONGAIGAON,0.0,17523.555,7.891179753752853,2.0,2.3627818596824444,22.309263424468103,60021.0,1931.69523112368,0.000611,2026-06-01,996.8947198275883,0.0,0,2026,6,66,1,0.4988465646562285,0.3941744328552045,0.5562650738046719,0.9926630977039466,0.5890423944860853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.48,90.56,Historical P90 same-month stress scenario for June 2026
18-319-00201,BONGAIGAON,85,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2206228413105014,2.176719718697988,169.78413805844303,0.5268388300704456,-0.038992198622028275,0.0,0.016462974740404684,0.0032768683806663726,0.0,852.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9475117037284712,4835.910000000033,8534.803999999996,60641.93984374998,5.156699210836046,0.0,0.0,49.941632739691656,34.47577861340132,1.872554264415512,0.0,0.0,137,5,6471.384547225929,4.0,61331.77689092334,84.9168848167539,48.33754613155634,84.75317847603047,0.0,BONGAIGAON,0.0,2402.62,11.587693852504742,2.0,4.100176838112239,7.181116813566886,17926.0,1110.17698014349,0.000549,2026-06-01,713.4345863970585,0.0,0,2026,6,66,1,0.4678177367233313,0.4049096543128674,0.5090335765361786,1.0164823699113958,0.5930801143783943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.48,90.56,Historical P90 same-month stress scenario for June 2026
18-319-00202,BONGAIGAON,169,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1369391385269165,2.1369391385269165,331.225566471672,0.4952182167454769,-0.06876424990202248,0.0,0.22355550075331668,0.059764814907579,0.0,31020.210000000006,49.15411944444445,45.586,52.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9487262041286606,3798.148000000016,6710.301999999996,139967.1625000001,6.779277163345294,0.0,0.030337715062999204,49.33965304089368,34.76075319537578,4.267500864566638,0.0,0.0,268,18,8396.470952503829,3.0,185995.09371304716,84.4400792340707,45.36115556104255,85.92342793650492,0.0,BONGAIGAON,0.0,7758.7,7.662579644041098,2.0,0.0141066936261255,5.652081912867656,42533.0,983.730629069569,0.000653,2026-06-01,828.2080621301781,0.0,0,2026,6,66,1,0.5282503995895386,0.3933533965349197,0.5854947316169739,1.0195143115504581,0.6073396110447247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.48,90.56,Historical P90 same-month stress scenario for June 2026
18-320-00203,CHIRANG,13,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2206228413105014,2.2206228413105014,22.206228413105016,0.5319457940295734,-0.059925752427842836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9397674292752176,458.0540000000001,741.6579999999958,8241.130664062453,6.883155806666184,0.0,0.0,39.25705068673934,45.74815297479482,2.0911742183554156,0.0,0.0,28,1,2573.8360125670683,1.0,16328.73031317414,86.4061135371179,51.96991229754817,84.32207445105946,0.0,CHIRANG,0.0,316.2,9.42749882684186,2.0,0.3754106053496011,6.616611919286719,2131.0,528.279684748397,0.00061,2026-06-01,633.9331280048041,0.0,0,2026,6,66,1,0.476739604562521,0.3990302334785461,0.5122059203624726,1.0321308931171893,0.6014330999523401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66,90.64,Historical P90 same-month stress scenario for June 2026
18-320-00204,CHIRANG,34,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.366295968761444,1.9786508698464211,61.33817696523905,0.6202803071390951,-0.059153146269233355,0.0,0.00458744279907904,0.00075334678680044,0.0,79.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9514172104860348,815.7780000000021,1232.6039999999994,20713.21367187501,0.49296472306538397,0.0,0.0,55.9317001738239,27.264488494303258,0.040075996555545224,0.0,0.0,19,1,0.0,0.0,18606.20405588321,77.8262295081967,52.683352409427485,84.96193735254958,0.0,CHIRANG,0.0,47.0,6.0,2.0,0.0,69.38775510204081,294.0,379.126625437441,0.000544,2026-06-01,609.2121668198533,0.0,0,2026,6,66,1,0.4628852601935787,0.3613666261664321,0.4881745513504552,0.9343009187354774,0.5485128845928146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66,90.64,Historical P90 same-month stress scenario for June 2026
18-320-00205,CHIRANG,716,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54442267885685,2.276482257937646,1481.9899499174076,0.6369327305227566,-0.12951987566731718,0.0,0.00024015669426152001,4.181929058469917e-05,0.0,80.83000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9416706784839882,7796.304000000004,13698.353999999992,127416.765625,0.9775929839709404,0.0,0.02660877246540844,36.0846781498827,13.34669280452216,7.2320577385541815,0.0,0.0,395,19,0.0,0.0,145978.9544140969,75.6168362196164,145.67025037905725,84.49057835862618,0.0,CHIRANG,0.0,6694.71,7.445025623649993,2.0,0.605649908940748,19.11820761509465,23611.0,1222.62887407009,0.000409,2026-06-01,177.95637657122904,0.0,0,2026,6,66,1,0.4349793328748916,0.4883121272778479,0.5256513620104383,1.066591239363462,0.6209041800168039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66,90.64,Historical P90 same-month stress scenario for June 2026
